,Energy Entropy Mean,Energy Entropy Max,MFCC Mean 1,MFCC Mean 2,MFCC Mean 3,MFCC Mean 4,MFCC Mean 5,MFCC Mean 6,MFCC Mean 7,MFCC Mean 8,MFCC Mean 9,MFCC Mean 10,MFCC Mean 11,MFCC Mean 12,MFCC Mean 13,MFCC Std 1,MFCC Std 2,MFCC Std 3,MFCC Std 4,MFCC Std 5,MFCC Std 6,MFCC Std 7,MFCC Std 8,MFCC Std 9,MFCC Std 10,MFCC Std 11,MFCC Std 12,MFCC Std 13,Delta MFCC Mean 1,Delta MFCC Mean 2,Delta MFCC Mean 3,Delta MFCC Mean 4,Delta MFCC Mean 5,Delta MFCC Mean 6,Delta MFCC Mean 7,Delta MFCC Mean 8,Delta MFCC Mean 9,Delta MFCC Mean 10,Delta MFCC Mean 11,Delta MFCC Mean 12,Delta MFCC Mean 13,Delta-Delta MFCC Mean 1,Delta-Delta MFCC Mean 2,Delta-Delta MFCC Mean 3,Delta-Delta MFCC Mean 4,Delta-Delta MFCC Mean 5,Delta-Delta MFCC Mean 6,Delta-Delta MFCC Mean 7,Delta-Delta MFCC Mean 8,Delta-Delta MFCC Mean 9,Delta-Delta MFCC Mean 10,Delta-Delta MFCC Mean 11,Delta-Delta MFCC Mean 12,Delta-Delta MFCC Mean 13,Skewness MFCC 1,Skewness MFCC 2,Skewness MFCC 3,Skewness MFCC 4,Skewness MFCC 5,Skewness MFCC 6,Skewness MFCC 7,Skewness MFCC 8,Skewness MFCC 9,Skewness MFCC 10,Skewness MFCC 11,Skewness MFCC 12,Skewness MFCC 13,Kurtosis MFCC 1,Kurtosis MFCC 2,Kurtosis MFCC 3,Kurtosis MFCC 4,Kurtosis MFCC 5,Kurtosis MFCC 6,Kurtosis MFCC 7,Kurtosis MFCC 8,Kurtosis MFCC 9,Kurtosis MFCC 10,Kurtosis MFCC 11,Kurtosis MFCC 12,Kurtosis MFCC 13,Spectral Entropy Mean,Spectral Centroid Mean,Harmonic Ratio Mean,Chroma Mean,Chroma Std,Spectral Flux Mean,Spectral Flux Std
Skewness MFCC 2,0.23562499041057736,-0.13455046370454798,-0.8679556873583646,-0.9031531429056748,0.8570171613631268,0.7945556035348421,-0.7221992228027939,-0.529572742498147,0.43824267398563704,0.6649771486068226,0.49349393657243823,-0.24775031563663472,-0.14673161574841945,0.262541113159735,0.24466500180473194,-0.8318390326689413,0.5451663233360639,-0.9383093703373305,-0.33106970889013365,-0.5113865281494415,-0.8261173980819009,-0.3885729655541376,-0.6314479492019007,-0.5125039600517759,-0.20799669827205713,0.010490905529562692,0.6155782310669426,0.5746588118903265,0.07832995483961142,0.7581484354385681,0.6402631169028374,-0.39412007713887587,-0.1038190315087254,-0.0027019212750224474,-0.12800622519627006,-0.06053961045382877,0.1572289443673313,0.17289501882320646,0.010151179762921066,0.05396253509873932,0.23525624712525017,0.6463226203632605,0.060567411930999314,-0.29708216339782817,-0.4893901318645173,0.10978529160560307,0.5429899470890219,0.3450748494552131,0.15434111383998053,0.20913885638250526,0.29647337055486284,0.356792528071321,0.16154285140938932,-0.008377131267640696,0.15363278632257366,1.0,-0.6646248387047238,-0.4789073150795701,0.7204959506436127,0.5626954203470725,-0.0841123277048702,-0.41176703498116846,-0.3262821192433735,0.10318701639293054,0.21223713195305843,-0.3471534301196714,0.20614828034918273,0.13563585176748513,-0.9555196213023809,0.7848267792010319,-0.1519215107556662,0.48090803755491046,0.5713362394805606,-0.05045641096380737,-0.6483727915922753,-0.672108270511698,-0.39952244612116655,-0.5064147393971874,-0.503326789395845,-0.5440562110315497,-0.6978733520735833,-0.3266746456956965,-0.15102359438246438,-0.1284079608753186,0.32874856443707556,-0.5818445035716233,0.06814485593951572
Skewness MFCC 3,-0.026820025732980656,0.12132264367528574,0.6098137264513369,0.7478477916097337,-0.7318366385400246,-0.7012177094032105,0.5595278345434247,0.4577398836471981,-0.3211535736113275,-0.5483410279820797,-0.4764869770756161,0.09490070567455054,0.12269504935176088,-0.09600369534535723,-0.0637736617931282,0.48976384988762217,-0.445635307411293,0.7061700660043585,0.46786169925763677,0.5363757355317597,0.6231384644407232,0.3604407215778081,0.5397706638728598,0.4937134308165672,0.21350512168050217,-0.017263299489962667,-0.47018883812981654,-0.43312690101631557,-0.11707174138465813,-0.6178259867173477,-0.5057028997638632,0.2989838697115569,0.09806779673117527,0.009269162736325947,0.09315090678073543,0.039470452460831834,-0.09540152542871783,-0.07274235518447647,0.04563638413424715,0.010061700895146785,-0.14018565044426617,-0.5214995280541469,0.06787800760880124,0.2884688339365506,0.29246823692960144,-0.20615928241361994,-0.5714830856846274,-0.4039965344323013,-0.1985143286894826,-0.1624863250158052,-0.21164090146626746,-0.26402438790591404,-0.12748309351272158,0.003050414162396729,-0.5170237534450434,-0.6646248387047238,1.0,0.4993544156869075,-0.5586720740132591,-0.4840457291373237,0.15193898067614034,0.38918130383015886,0.3792670612371011,-0.009268443184797054,-0.14273812288502835,0.2130913754929955,-0.20137107954244338,-0.5292632959165384,0.6388952265954947,-0.9414428755562138,0.24328213579226107,-0.3935422997399972,-0.4285062703199057,0.046570975831844705,0.5449452476767472,0.5670358201619448,0.40791409889989366,0.39836748730293214,0.4014562587131918,0.41057137365989693,0.429698045362143,0.28407502879204605,0.042646909730407516,-0.02724283280485267,-0.18882987499727166,0.2758620014322959,-0.3503006222395165
Skewness MFCC 4,-0.061067015734970476,0.11980099670997059,0.5235298049962285,0.5119195323746458,-0.448671794406135,-0.5004217670197433,0.25770441828261653,0.30595075998517013,-0.15307041563877063,-0.34119139574091084,-0.3543914273494216,0.09290585955343586,0.1907948784068309,-0.009807337724557878,-0.04855152725937529,0.4533187707597868,-0.25439957261800544,0.4872216455007238,0.288895887641069,0.433357250718624,0.5443596960402077,0.24159638537713443,0.3853895774378913,0.47946111166775524,0.11047629087311665,-0.13482409819176808,-0.3254663124118511,-0.18042151771523332,-0.07609239061716923,-0.40462206710459075,-0.3474628030253363,0.15212498493488044,-0.06527951503795573,-0.1596203193751259,-0.0907431190229146,-0.02660825555895715,0.015327985574688802,0.09526102681610535,0.14292398429360162,-0.031441489588843574,-0.11402439512048759,-0.31508377347080685,0.08568271269620295,0.22359073250348352,0.20686562609051154,-0.2216007397564847,-0.4422660796259814,-0.30621669749789426,-0.048928278366922914,0.06481708787885146,-0.03812823202256423,-0.17990005970092215,-0.09376105006928179,0.019452093996217133,0.046019089476571975,-0.4789073150795701,0.4993544156869075,1.0,-0.07544965634757861,-0.29635867766924856,0.07200793170450027,0.24154244584383752,0.34333119901751213,0.030394918549112273,-0.1892073746985149,0.27653839431233135,-0.05480380545231662,0.011513790370400415,0.49332588761188173,-0.5132317339141061,0.8228274468675308,0.13961563766104387,-0.3378363398299173,0.05787823202546109,0.36016461133078115,0.48901004774151674,0.2482984445949871,0.23976980954033347,0.3453936501756026,0.30454617037286175,0.3351495117756789,0.3126662131089319,-0.04838984072290517,-0.025391013545277407,-0.16424252874122508,0.3062079152189713,-0.014404423900613481
Skewness MFCC 5,0.25674891385593274,-0.005575376953018049,-0.6449069676149413,-0.7111844624195588,0.6409022384625465,0.5544196852616379,-0.7395551559247239,-0.5935727434513178,0.2613548903410682,0.48327766514306963,0.33397753486395526,-0.2581603193966535,-0.17622735447352153,0.1422364832114803,0.14576224398916576,-0.5650942676056055,0.4453665442914162,-0.6950912128990694,-0.04226908328824763,-0.27986563190308666,-0.6550848388492282,-0.2990140741859825,-0.5570179280455312,-0.3908634413461387,-0.16324113717289715,-0.021043471555840673,0.5135235097435598,0.49507091579789303,-0.007542491126244049,0.533057753187419,0.5548698332486566,-0.2447120756751451,-0.21656777664382781,-0.13064750264039143,-0.2478369648329644,-0.1479550424472658,0.06793052362657886,0.16602421072406542,0.06672996833807433,0.07862363692824963,0.18875119664627907,0.6215722306794126,0.22072914048462913,-0.1657099852978852,-0.43358589156422245,-0.1530836353297261,0.28830233484236584,0.14138891495479414,0.015508213208199235,0.15639608363441154,0.29980970391377,0.34002519411471555,0.21103674422634558,0.05271830178411393,0.25608758597223646,0.7204959506436127,-0.5586720740132591,-0.07544965634757861,1.0,0.573360975698567,0.006421354552405991,-0.23461955739824036,-0.15330082608561282,0.14739181805200738,0.16594453946682883,-0.2393143458777044,0.23123736635044664,0.24141410316966433,-0.6538955743982305,0.6280905406034241,0.1299157500868638,0.7591305505900543,0.5584016180840513,0.05499795508424188,-0.45852155169474534,-0.43792635014291076,-0.33436337516856063,-0.3755579336207255,-0.3998754583806264,-0.4061934048009426,-0.45202137307433216,-0.08192061877900136,-0.0725867854065468,-0.16840042020881818,0.2998474395022395,-0.45003783743254355,0.08373431083214786
Skewness MFCC 6,0.26378447677310696,0.04101604009921609,-0.6363084078438995,-0.6187203815675913,0.526192414000284,0.5571429171714453,-0.4870705133307025,-0.5029178566368186,0.22160531636159517,0.44711661623361176,0.3241095967641114,-0.21422540280075422,-0.1414050374883921,0.1959246908919363,0.2303186372628515,-0.5413391955668105,0.4092070727649972,-0.6218749603283434,-0.11805080401915892,-0.235595564838093,-0.5348947862343517,-0.31674421081355214,-0.37719013194750467,-0.4010523535099984,-0.11391279503586227,0.09986573042092493,0.4470206329173108,0.44953193070357583,0.0339518451064268,0.4750525146450166,0.4233156333259337,-0.2431266776417546,-0.024840380095878623,0.02468106393236057,-0.11855410625000301,-0.051918062122337905,0.07253890010815885,0.05328290713826569,-0.03451648346481133,0.0587288019245853,0.17977179661351042,0.5080532566015982,0.0630956207824542,-0.150457889239443,-0.3993526870728276,0.0115373216415801,0.30538730496085204,0.1417988671926864,0.01023879761143514,0.11829330353229735,0.1705076541112611,0.2029873152511785,0.05912768928301289,-0.05668029085089015,0.039684536804704615,0.5626954203470725,-0.4840457291373237,-0.29635867766924856,0.573360975698567,1.0,0.08308649796768502,-0.22415198231191522,-0.16809905096706396,0.06777307050857712,0.09370471299680003,-0.2696196627600138,0.0878453861069897,0.05169793217072695,-0.5016453752631244,0.53486348860592,-0.0891847951115532,0.4331837706793947,0.47023502419170166,0.04770658516387468,-0.4339556918401224,-0.40863914530188655,-0.3358310741744384,-0.3430472355016767,-0.3927341242258407,-0.4241254980207399,-0.40254381257790456,-0.06910131546669594,0.023756807182800814,-0.12394659898338134,0.23049700418126445,-0.4202021747341928,-0.0023591831503520216
Skewness MFCC 7,0.2995141245144974,0.17741785614776368,0.027458436006721442,0.06267613895735834,-0.3483027510962035,-0.33571603979767456,-0.12247991662443787,-0.37658467428120657,-0.6096315303155707,-0.4722122534368431,-0.2634704837964954,-0.17668918650662807,-0.3668934224084794,-0.38943535823388753,-0.32741268756623826,0.16920318825769978,-0.17795882172404273,0.16916510033599233,0.18691327102884342,-0.029944048093910467,0.1314827285450088,0.2944704397431308,0.22187210713128708,-0.0711129045766116,-0.190535972541157,-0.07665312733533249,0.036049199165303046,-0.05091326480751266,-0.20806736880559656,-0.25084148656824046,0.07191033786323435,0.2438718012032829,-0.07893531197874132,0.06905362716019417,0.005070871054614737,-0.2455121577937459,-0.2400497277770986,0.01631734241014999,0.045388616168280986,-0.11235325207814359,-0.20005197667905034,-0.0005959669520567772,0.212147843277479,0.1966908767276202,0.14191101856104746,-0.1157366763062212,0.011313968837298651,-0.011037970847247185,-0.2687522963507653,-0.14148087181975882,0.061967570323909364,0.04506560168030194,0.09751984602172062,-0.04661137963054623,-0.11392328657389184,-0.0841123277048702,0.15193898067614034,0.07200793170450027,0.006421354552405991,0.08308649796768502,1.0,0.5626495920169592,0.16500472997925297,-0.17886189084080376,-0.12866857498977768,0.19146932760842328,0.24448084188496003,-0.13820144413317353,0.09052098117553936,-0.16814671633022626,0.03580801268928618,-0.05856301448861137,-0.11876632210766293,0.0388881666931929,0.3758677190683292,0.23517191214258135,-0.03828458044575327,0.2899035505911185,0.11956729919837521,0.09074087189357631,0.34842554542145315,0.487597067744352,0.13524477985717412,-0.310283952504548,0.17371002702361918,-0.1612906869397388,-0.24819210952419396
Skewness MFCC 8,0.15121039499629596,0.1508779596024337,0.32485351531768897,0.39601343244194465,-0.6327472082484141,-0.6391464287991785,0.0633991514052846,-0.18318309726032078,-0.675571819759466,-0.663707549094141,-0.5522560142421868,-0.3098630977165562,-0.4272375631910493,-0.516420046045959,-0.4441846089994912,0.43950628139178083,-0.43124497671464235,0.48102127792391586,0.30357474248505933,0.15912982878323922,0.398168574414703,0.34019700503530065,0.4404471564495742,0.15560426120467827,-0.1645441037723494,-0.1651175260706106,-0.2795924937864759,-0.3229093455075452,-0.36074406591509395,-0.5580167104031247,-0.04004315424286346,0.5120364739023806,0.039713786516263075,0.17222299729654228,0.12014199911493387,-0.294597002376157,-0.3698905528211292,0.003858480756417877,0.16083254674264946,-0.08888758177414727,-0.2896071825081219,-0.2447010855296435,0.24473639204840106,0.3844196084858612,0.2236292598930867,-0.30050657827820654,-0.19068923862532716,-0.11723815365757739,-0.4276405658847392,-0.33086286270934745,-0.1021539579507579,-0.08706978454116544,0.058988668288676785,0.0058555721785420655,-0.12051520566553181,-0.41176703498116846,0.38918130383015886,0.24154244584383752,-0.23461955739824036,-0.22415198231191522,0.5626495920169592,1.0,0.5308402473411898,-0.016230097466168204,-0.06591375582337662,0.3703906007626871,0.20343396456453883,-0.13951333038935462,0.373045608238215,-0.44726530528225766,0.11440470141740253,-0.23307053298073355,-0.3571564418096615,-0.003281155138263381,0.7022958171179023,0.586315139526207,0.1902412431104854,0.4406738357657247,0.24871300565594376,0.2960708266649816,0.47005738705075595,0.5122612003010898,0.1802236074008096,-0.1747212355581319,0.008744369419307533,0.07243820043378292,-0.2442458149318097
Skewness MFCC 9,-0.0803035789420178,0.03423544891512589,0.29358401051911787,0.3843507087445323,-0.37867402083553464,-0.43719996927709254,0.07876094724421065,0.08826775741203864,-0.19005972933399115,-0.40075790892513635,-0.63541528105029,-0.32276139155668315,-0.04746623930038845,-0.1632080053364855,-0.2573118862838143,0.2223129155964921,-0.3066630750632084,0.3463454331947443,0.09933719882847306,0.06339656452330163,0.3445735130978554,0.051213711477879016,0.34629456689966687,0.3817812820917501,-0.0938446155578669,0.014596056624761784,-0.261090148936849,-0.2906827943834588,-0.2503025209835349,-0.4311939501072702,-0.12399626027683595,0.31352669798345933,0.13298472799139696,0.23028161691277274,0.2177485694269817,-0.1657329604629965,-0.3031409997553569,0.005066993810210228,0.26984120460001526,-0.06126359563168744,-0.3203586967650528,-0.27208381307559365,0.09458844063227907,0.28934377607078243,0.09990036779936466,-0.2802715178641697,-0.20811545453783287,-0.13669103821074863,-0.3302775148652101,-0.22099412752209663,-0.10798843443874091,-0.16186517404498207,-0.03227498754296948,0.014746275075469805,-0.21753202818278403,-0.3262821192433735,0.3792670612371011,0.34333119901751213,-0.15330082608561282,-0.16809905096706396,0.16500472997925297,0.5308402473411898,1.0,0.23528501696806942,-0.35943778989013125,0.09626775929654408,0.20353421157668727,-0.2192633226160998,0.3013651718465665,-0.41723595409401115,0.3093415482518729,-0.1613608464336757,-0.29549851831587925,-0.015336041518935249,0.27643527784014366,0.7998926909904003,0.13563817389805005,0.3930945350871683,0.05293986375613083,0.29353414080174106,0.01738636082980355,0.140138346008533,0.0576744924999073,0.07774909819947273,-0.13888905163391646,0.21241083544014466,-0.13742171001627554
Skewness MFCC 10,-0.011060592661880838,-0.07590138593828165,-0.09023957192066602,-0.042606518745018425,0.09854950629596361,0.04518517065199692,-0.12511736704067838,0.01203267029591245,0.21249607633998077,0.1531821603275424,-0.11424037137958407,-0.37440612562994574,-0.14556331504838593,0.11692749847621005,0.17359427268118213,-0.14060790600980036,0.012514347500903154,-0.1031611042593548,-0.1255131757511429,0.04071198405438184,-0.0741677255761729,-0.22489892189614724,-0.21389234215252093,0.055974126939602735,0.20565095586715848,-0.016082270313934808,-0.09392158573757681,0.038009188527813056,-0.04888615662107479,-0.06444014091114972,0.0018403600619760943,0.08457077015032355,0.05744947632799426,0.04511684188723392,0.14638086801743513,0.24925832619939817,0.0019530104119810238,-0.16135755585026093,0.03699003694972795,0.4002060379863876,0.2732371218581473,0.0556774072976385,0.1771960478345103,0.11891679096449327,-0.178190623949612,-0.15399705643640335,-0.10426281634476764,0.03108972981242769,-0.08561651944028977,-0.20358689205828884,-0.18659497243914888,-0.04919857586826813,-0.03357009447013383,0.06243330449160557,-0.023003187662425,0.10318701639293054,-0.009268443184797054,0.030394918549112273,0.14739181805200738,0.06777307050857712,-0.17886189084080376,-0.016230097466168204,0.23528501696806942,1.0,0.4401598097852442,-0.1826988529156054,-0.2015332490296612,-0.04655956424807772,-0.07544211749999075,0.020268643702222446,0.08120362133437611,0.06992618356989636,0.08127466203396182,-0.0037952645027811345,-0.11539323442849994,-0.00784240011567848,0.3698609372104472,-0.032185786734401256,-0.2313550309734468,-0.07091083210019165,-0.20208809060598412,-0.05088655580319686,0.1130440277777842,0.021629190595503597,0.02814878179931144,-0.035268713152429874,-0.038991663971753375
Skewness MFCC 11,0.08322673041635766,-0.08476182896286108,-0.22441741227506734,-0.1859451970274911,0.1367494029650706,0.12720388746325867,-0.1868820271090085,-0.18988545744651797,0.05531749280700181,0.2177099519581265,0.2522811811483224,-0.2174813144874469,-0.42393872476619715,-0.16990892015525985,0.0825378552193815,-0.22313090761735344,-0.05028755664346824,-0.19107237006489938,-0.03277956327597435,0.05081383442727849,-0.23114406047885724,-0.13971080339725409,-0.4304170347763929,-0.32826158064251343,0.11487126598320478,-0.08258901826283506,0.009938316845470092,0.09193909612296883,-0.09293768894767601,0.07978980170392183,0.15208882707917792,-0.0247522546348665,0.01995960848266076,-0.03316702493314577,-0.011660416102195955,0.14609526349047577,0.13044362029492662,-0.039059891810190504,-0.05788677900254009,0.2811503631620243,0.34913427355481014,0.18845484821024974,0.21813498544810303,0.01330432689816235,-0.14623335311004715,-0.057042955007924896,0.011629687536944476,0.08045600713830602,0.01774776007373241,-0.14981844518417006,-0.13300298390114595,0.046313614330285885,0.05220413170156024,0.09923830157061897,-0.013522613633672608,0.21223713195305843,-0.14273812288502835,-0.1892073746985149,0.16594453946682883,0.09370471299680003,-0.12866857498977768,-0.06591375582337662,-0.35943778989013125,0.4401598097852442,1.0,0.16194450009680478,-0.12679569196289353,-0.029932508453240907,-0.19289568185358943,0.15997656429374277,-0.1596672863859811,0.07111716986217544,0.22671341638871076,-0.04780536916982996,-0.03793131952581319,-0.41516943171342285,0.12111595613331136,-0.325328326347906,-0.007665466854087305,-0.19421133086507456,-0.039569998566716426,-0.0450747701367817,0.10388195004404344,-0.06367924129123542,0.10486410039101196,-0.19896629965242876,-0.06776791119410601
Skewness MFCC 12,-0.040633997605839585,0.024659737229634035,0.3349300343639134,0.2894951141927978,-0.3835924810211522,-0.3978816427396453,0.1269832468330741,0.024245022230840636,-0.3366363359903742,-0.31180789112948365,-0.15098568947638388,-0.010750820340547565,-0.29462088942768255,-0.5160125240696842,-0.42308711917940883,0.37117009179373434,-0.23236596296303583,0.34497260205520514,0.12483775468691896,0.14713619517447724,0.33630255684908994,0.2611474296024404,0.2609963290404897,0.09339767248621796,-0.10463145948634749,-0.06192668672612043,-0.18333942800635267,-0.2531476787986051,-0.18519708303753388,-0.29378397689594404,-0.11064399253987,0.13358288498337528,-0.05343634344221055,-0.013050956668992125,-0.0225173049085454,-0.14355052493642348,-0.08135714035398407,0.07730985009174943,0.043873638953574906,-0.17197591996744072,-0.19604220896936173,-0.266029439918666,0.041384868068860194,0.1475590542226863,0.2867848247685195,0.01445696090657125,-0.05402603642268782,-0.03090870668639733,-0.034466248075118645,-0.03685228488119024,-0.08371774631003033,-0.19875497825726224,-0.07980630216840766,0.011487834764541969,0.0368301048708888,-0.3471534301196714,0.2130913754929955,0.27653839431233135,-0.2393143458777044,-0.2696196627600138,0.19146932760842328,0.3703906007626871,0.09626775929654408,-0.1826988529156054,0.16194450009680478,1.0,0.3578063146693848,0.02840107125017957,0.28957094606440803,-0.2898136378855308,0.1528056239666827,-0.13883075699809622,-0.19815998658297157,0.017627204262901135,0.439776364757338,0.23913640052581053,0.14476681206213915,0.14256856601840173,0.6311016856291917,0.19101088220287088,0.4030133821127858,0.24142736873667875,0.058625020093787554,-0.02100767216117904,-0.08097792543815069,0.21649218269775986,0.013212591518567594
Skewness MFCC 13,0.10701719075324934,-0.009530104081879485,-0.24286142559630525,-0.2745766417285558,0.07986448990156086,0.05200512163573468,-0.3357747274573049,-0.38553420445379116,-0.19250295250064312,-0.07295182979268423,-0.04854988786433744,-0.16707280220311224,-0.2840090052154067,-0.41413156215319563,-0.5348408919938662,-0.1393959248027042,0.09308738227005706,-0.18637925057061475,-0.0366787528334493,-0.2497979742872652,-0.16269698187620546,0.15248325984682234,-0.028887126920369637,-0.1347740120908676,-0.308495465990872,0.00908456161065633,0.15483886405115113,0.053548476111643185,-0.2038933505488951,0.05706520297711039,0.29985335868487656,0.07020007242617636,-0.011645179413960115,0.1910603143868344,0.06510074149350967,-0.29862280409003933,-0.19826226574221015,0.1288554419890803,0.11760614190098934,-0.26200046754487283,-0.2852879468304989,0.21103044600445633,0.12421024018189543,0.022538515765985954,0.045208121320127366,0.014929534121874501,0.3133602597203961,0.20518040395746082,-0.0881454198600881,0.010480907295767115,0.15946584348259674,0.10827765281119539,0.11731533693121772,-0.03496776958300755,0.015791354470996243,0.20614828034918273,-0.20137107954244338,-0.05480380545231662,0.23123736635044664,0.0878453861069897,0.24448084188496003,0.20343396456453883,0.20353421157668727,-0.2015332490296612,-0.12679569196289353,0.3578063146693848,1.0,0.04305579724606657,-0.2336561429054128,0.18875431739628398,0.04420330635028862,0.05202976402753806,0.076711787298327,-0.026340032272918,-0.006387353069658031,0.1118978986285102,-0.3472162039241159,0.013166280271902945,-0.030870888955943605,-0.12050798806327973,-0.08872140766321848,0.08762452544014039,0.06905069053506503,-0.1481698892282875,0.22352737919645632,-0.2449091392916962,-0.0784573893231472
Kurtosis MFCC 1,-0.0411864477763616,-0.010431974933921862,-0.007769113852683196,-0.26092334865602174,0.2650365476724321,0.21267190823652746,-0.2146177197536935,-0.0813497981898624,0.11967342216880987,0.1673009577300714,0.17861228707213778,0.05973817661322967,0.0014499152877551931,-0.012256387366974566,-0.06687643430948487,0.19801226733790722,0.2884534851659811,-0.15688405025258823,-0.14002454792688285,-0.19165228825449304,-0.1411661196868583,-0.1130766526737446,-0.1276659859693433,-0.09205281648155385,-0.07818441996175546,-0.008213592126772602,0.19677450066256788,0.22344128326310955,0.0597373134060747,0.26504079708282535,0.1857196382662096,-0.14170930216793148,-0.1703289152462441,-0.16019327265421704,-0.11595350140976118,-0.014582028093849508,0.04422915183374294,-0.016100439345151863,-0.07656523360803742,-0.051624612764394624,0.02861241425423738,0.14634673278116403,-0.10390423566554566,-0.20236208179947573,-0.0037869087404893433,0.13106924151976032,0.23417013082987162,0.19199603417553163,0.19964513520909496,0.1401722275572351,0.10573948885519178,0.06509677551573301,0.014060374764244035,-0.015617928702046674,0.9641129192206461,0.13563585176748513,-0.5292632959165384,0.011513790370400415,0.24141410316966433,0.05169793217072695,-0.13820144413317353,-0.13951333038935462,-0.2192633226160998,-0.04655956424807772,-0.029932508453240907,0.02840107125017957,0.04305579724606657,1.0,-0.11862322708482338,0.47149521934616573,0.0646885959087776,0.27849705110541545,0.10103539829929918,0.06202769721184884,-0.13521984022998348,-0.17030119054428067,-0.11196402494878226,-0.13403869906170937,-0.07455633459787363,-0.08604348998069432,0.06069820270327556,0.03429836910601591,-0.036436758593378527,0.033825523690549766,-0.005075232944081039,0.1684342126567857,0.5554546171857578
Kurtosis MFCC 2,-0.18663875826652235,0.1452290698919102,0.8094002027393459,0.8543282334117275,-0.8182849774363271,-0.7709893551095615,0.6507956864812734,0.4854737202802438,-0.4229947571051067,-0.6506852012813674,-0.5075722528779566,0.20759552192949993,0.15337171243521072,-0.2183117476521252,-0.21343015251292116,0.764100379605539,-0.5438293049998926,0.8753659748895257,0.33076121536406966,0.47316122280469625,0.7771539544696355,0.33236533913867183,0.6195719287185415,0.5087649105515047,0.19464271816727027,-0.02760159615123402,-0.5696019499189044,-0.5170752214333912,-0.08660549737693723,-0.7327129834851991,-0.5996816638237765,0.370753997175825,0.06810913108970774,-0.026236481842199316,0.08482528803448283,0.04075813451911718,-0.1583710321298345,-0.15845438446463508,0.009884393237311146,-0.03670249994548236,-0.21626097816090475,-0.5904511097071213,-0.05609146885493183,0.2560226112665397,0.47236683193866924,-0.10356661908272352,-0.49785032276898933,-0.30478691499360716,-0.13926988742262866,-0.18757363056053522,-0.255791470666826,-0.3122255703739479,-0.12994648170484716,0.015447373415776094,-0.1175239546054576,-0.9555196213023809,0.6388952265954947,0.49332588761188173,-0.6538955743982305,-0.5016453752631244,0.09052098117553936,0.373045608238215,0.3013651718465665,-0.07544211749999075,-0.19289568185358943,0.28957094606440803,-0.2336561429054128,-0.11862322708482338,1.0,-0.7309915628556529,0.19004550525719155,-0.4197270035138831,-0.5654567291277002,0.08059117313745924,0.595418975761546,0.6348283740249403,0.3775819603467513,0.46971977322821107,0.4877525354206008,0.5263848211254746,0.6878105941604461,0.37029642339264573,0.15828137551276766,0.09816730072657893,-0.3046452700269185,0.5227769188631571,-0.0790764222226725
Kurtosis MFCC 3,0.12580597713375474,-0.0988445522445968,-0.7264510876469024,-0.8446407554849901,0.8110047840513022,0.785152379814496,-0.6122476821227261,-0.47785913195434704,0.3927159810912623,0.6221765839289253,0.5199009232293736,-0.10867421429908355,-0.0866124681414414,0.19967461555845872,0.16844126673460325,-0.622909413791147,0.5170043440423598,-0.8264918442842092,-0.37612901949213173,-0.5298363720773541,-0.7286209352722975,-0.38542884216493634,-0.584596327345288,-0.528636127681544,-0.22389225257686357,0.036967769221169074,0.5548411145478317,0.5266344760182397,0.13953844430973114,0.7041613355967921,0.5651649529287978,-0.36921233939944753,-0.12455233063531429,-0.029867842662639782,-0.12654653296009064,-0.0305532818690015,0.14763728154170527,0.1262427513465081,-0.019550576463116223,0.0176714723791517,0.18556957203988053,0.5953324065421217,-0.0549540882150806,-0.3531950723855992,-0.40343641654416956,0.1678791468763234,0.5802177574242238,0.40147441852903976,0.2250635334982469,0.2173842441128813,0.26724291968220965,0.3132912520782787,0.15134431486198302,0.009415414717052399,0.4507990152429255,0.7848267792010319,-0.9414428755562138,-0.5132317339141061,0.6280905406034241,0.53486348860592,-0.16814671633022626,-0.44726530528225766,-0.41723595409401115,0.020268643702222446,0.15997656429374277,-0.2898136378855308,0.18875431739628398,0.47149521934616573,-0.7309915628556529,1.0,-0.2457778657363766,0.45302855061596053,0.4883800366301736,-0.025500020905379225,-0.625760459138135,-0.6391731986409033,-0.44454058191130474,-0.4597993405474885,-0.4515630224030261,-0.47800271256228166,-0.5189468270802252,-0.3019340888303376,-0.07079301217231379,-0.018521173818632868,0.24427616687664183,-0.39720544217170095,0.2693082561671586
